country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Slovakia,SVK,19/04/2021,1330282,973519,356763,20041,21237,24.37,17.83,6.53,3890,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,20/04/2021,1351589,981454,370135,21307,21334,24.76,17.98,6.78,3908,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,21/04/2021,1372087,988622,383465,20498,21367,25.13,18.11,7.02,3914,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,22/04/2021,1393393,996905,396488,21306,21115,25.52,18.26,7.26,3867,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,23/04/2021,1415342,1004465,410877,21949,20549,25.92,18.4,7.53,3764,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,24/04/2021,1432217,1015397,416820,16875,19197,26.23,18.6,7.63,3516,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,25/04/2021,1444284,1024688,419596,12067,19149,26.45,18.77,7.69,3507,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovenia,SVN,27/12/2020,6040,6040,,,,0.29,0.29,,,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,28/12/2020,7587,7587,,1547,1547,0.36,0.36,,744,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,29/12/2020,8823,8823,,1236,1392,0.42,0.42,,670,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,30/12/2020,9211,9211,,388,1057,0.44,0.44,,508,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,31/12/2020,11064,11064,,1853,1256,0.53,0.53,,604,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,01/01/2021,11214,11214,,150,1035,0.54,0.54,,498,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,02/01/2021,11618,11618,,404,930,0.56,0.56,,447,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,03/01/2021,12173,12173,,555,876,0.59,0.59,,421,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,04/01/2021,13253,13253,,1080,809,0.64,0.64,,389,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,05/01/2021,15718,15718,,2465,985,0.76,0.76,,474,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,06/01/2021,20996,20996,,5278,1684,1.01,1.01,,810,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,07/01/2021,26452,26452,,5456,2198,1.27,1.27,,1057,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,08/01/2021,29668,29667,1,3216,2636,1.43,1.43,0,1268,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,09/01/2021,29922,29921,1,254,2615,1.44,1.44,0,1258,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,10/01/2021,29923,29922,1,1,2536,1.44,1.44,0,1220,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,11/01/2021,30407,30406,1,484,2451,1.46,1.46,0,1179,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,12/01/2021,32211,32210,1,1804,2356,1.55,1.55,0,1133,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,13/01/2021,36905,36903,2,4694,2273,1.78,1.78,0,1093,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,14/01/2021,43573,43570,3,6668,2446,2.1,2.1,0,1177,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,15/01/2021,48487,48337,150,4914,2688,2.33,2.33,0.01,1293,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,16/01/2021,48811,48661,150,324,2698,2.35,2.34,0.01,1298,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,17/01/2021,48815,48665,150,4,2699,2.35,2.34,0.01,1298,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,18/01/2021,49043,48727,316,228,2662,2.36,2.34,0.02,1280,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,19/01/2021,51210,49282,1928,2167,2714,2.46,2.37,0.09,1305,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,20/01/2021,55884,50435,5449,4674,2711,2.69,2.43,0.26,1304,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,21/01/2021,60588,51757,8831,4704,2431,2.91,2.49,0.42,1169,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,22/01/2021,62763,52964,9799,2175,2039,3.02,2.55,0.47,981,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,23/01/2021,63475,53193,10282,712,2095,3.05,2.56,0.49,1008,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,24/01/2021,63624,53209,10415,149,2116,3.06,2.56,0.5,1018,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,25/01/2021,63631,53212,10419,7,2084,3.06,2.56,0.5,1002,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,26/01/2021,65464,53300,12164,1833,2036,3.15,2.56,0.59,979,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,27/01/2021,70512,53589,16923,5048,2090,3.39,2.58,0.81,1005,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,28/01/2021,76616,54115,22501,6104,2290,3.69,2.6,1.08,1102,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,29/01/2021,81186,54684,26502,4570,2632,3.91,2.63,1.27,1266,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,30/01/2021,81302,54695,26607,116,2547,3.91,2.63,1.28,1225,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,31/01/2021,81304,54695,26609,2,2526,3.91,2.63,1.28,1215,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,01/02/2021,81357,54718,26639,53,2532,3.91,2.63,1.28,1218,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,02/02/2021,82471,54735,27736,1114,2430,3.97,2.63,1.33,1169,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,03/02/2021,87272,54933,32339,4801,2394,4.2,2.64,1.56,1152,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,04/02/2021,94667,55593,39074,7395,2579,4.55,2.67,1.88,1241,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,05/02/2021,100309,56014,44295,5642,2732,4.83,2.69,2.13,1314,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,06/02/2021,100910,56043,44867,601,2801,4.85,2.7,2.16,1347,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,07/02/2021,100910,56043,44867,0,2801,4.85,2.7,2.16,1347,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,08/02/2021,101308,56441,44867,398,2850,4.87,2.71,2.16,1371,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,09/02/2021,101427,56529,44898,119,2708,4.88,2.72,2.16,1303,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,10/02/2021,104629,59023,45606,3202,2480,5.03,2.84,2.19,1193,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,11/02/2021,113215,65845,47370,8586,2650,5.45,3.17,2.28,1275,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,12/02/2021,121825,72717,49108,8610,3074,5.86,3.5,2.36,1479,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,13/02/2021,122724,73427,49297,899,3116,5.9,3.53,2.37,1499,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,14/02/2021,122756,73443,49313,32,3121,5.9,3.53,2.37,1501,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,15/02/2021,122843,73522,49321,87,3076,5.91,3.54,2.37,1480,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,16/02/2021,123958,74566,49392,1115,3219,5.96,3.59,2.38,1548,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,17/02/2021,129489,79474,50015,5531,3551,6.23,3.82,2.41,1708,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,18/02/2021,138515,87774,50741,9026,3614,6.66,4.22,2.44,1738,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,19/02/2021,145259,93919,51340,6744,3348,6.99,4.52,2.47,1610,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,20/02/2021,147797,96438,51359,2538,3582,7.11,4.64,2.47,1723,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,21/02/2021,147798,96439,51359,1,3577,7.11,4.64,2.47,1721,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,22/02/2021,148273,96911,51362,475,3633,7.13,4.66,2.47,1748,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,23/02/2021,149801,98432,51369,1528,3692,7.21,4.73,2.47,1776,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,24/02/2021,156768,105214,51554,6967,3897,7.54,5.06,2.48,1875,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,25/02/2021,167706,115962,51744,10938,4170,8.07,5.58,2.49,2006,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,26/02/2021,175470,123183,52287,7764,4316,8.44,5.93,2.52,2076,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,27/02/2021,176396,124099,52297,926,4086,8.48,5.97,2.52,1965,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,28/02/2021,176396,124099,52297,0,4085,8.48,5.97,2.52,1965,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,01/03/2021,177534,125237,52297,1138,4180,8.54,6.02,2.52,2011,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,02/03/2021,179710,127402,52308,2176,4273,8.64,6.13,2.52,2055,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,03/03/2021,187142,133952,53190,7432,4339,9,6.44,2.56,2087,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,04/03/2021,198430,140672,57758,11288,4389,9.54,6.77,2.78,2111,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,05/03/2021,208724,145282,63442,10294,4751,10.04,6.99,3.05,2285,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,06/03/2021,210662,146626,64036,1938,4895,10.13,7.05,3.08,2355,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,07/03/2021,210662,146626,64036,0,4895,10.13,7.05,3.08,2355,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,08/03/2021,212466,148036,64430,1804,4990,10.22,7.12,3.1,2400,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,09/03/2021,216646,151721,64925,4180,5277,10.42,7.3,3.12,2538,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,10/03/2021,226246,156401,69845,9600,5586,10.88,7.52,3.36,2687,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,11/03/2021,240197,162506,77691,13951,5967,11.55,7.82,3.74,2870,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,12/03/2021,253687,170888,82799,13490,6423,12.2,8.22,3.98,3090,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,13/03/2021,262016,177056,84960,8329,7336,12.6,8.52,4.09,3529,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,14/03/2021,262016,177056,84960,0,7336,12.6,8.52,4.09,3529,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,15/03/2021,263644,178391,85253,1628,7311,12.68,8.58,4.1,3517,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,16/03/2021,264695,178661,86034,1051,6864,12.73,8.59,4.14,3302,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,17/03/2021,270829,179114,91715,6134,6369,13.03,8.62,4.41,3064,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,18/03/2021,280900,180798,100102,10071,5815,13.51,8.7,4.82,2797,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,19/03/2021,288370,183796,104574,7470,4955,13.87,8.84,5.03,2383,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,20/03/2021,292603,187851,104752,4233,4370,14.07,9.04,5.04,2102,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,21/03/2021,292603,187851,104752,0,4370,14.07,9.04,5.04,2102,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,22/03/2021,293731,188970,104761,1128,4298,14.13,9.09,5.04,2067,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,23/03/2021,297978,192905,105073,4247,4755,14.33,9.28,5.05,2287,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,24/03/2021,307880,200229,107651,9902,5293,14.81,9.63,5.18,2546,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,25/03/2021,322265,212090,110175,14385,5909,15.5,10.2,5.3,2842,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,26/03/2021,338244,225787,112457,15979,7125,16.27,10.86,5.41,3427,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,27/03/2021,345489,232539,112950,7245,7555,16.62,11.19,5.43,3634,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,28/03/2021,346750,233797,112953,1261,7735,16.68,11.25,5.43,3721,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,29/03/2021,347881,234921,112960,1131,7736,16.73,11.3,5.43,3721,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,30/03/2021,355727,242450,113277,7846,8250,17.11,11.66,5.45,3968,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,31/03/2021,370351,255768,114583,14624,8924,17.81,12.3,5.51,4293,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,01/04/2021,389673,272432,117241,19322,9630,18.74,13.1,5.64,4632,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,02/04/2021,401577,282249,119328,11904,9048,19.32,13.58,5.74,4352,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,03/04/2021,404562,285215,119347,2985,8439,19.46,13.72,5.74,4059,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,04/04/2021,406154,286805,119349,1592,8486,19.54,13.8,5.74,4082,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,05/04/2021,406154,286805,119349,0,8325,19.54,13.8,5.74,4004,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,06/04/2021,408964,289255,119709,2810,7605,19.67,13.91,5.76,3658,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,07/04/2021,415102,295374,119728,6138,6393,19.97,14.21,5.76,3075,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,08/04/2021,430416,310040,120376,15314,5820,20.7,14.91,5.79,2800,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,09/04/2021,450531,328468,122063,20115,6993,21.67,15.8,5.87,3364,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,10/04/2021,459710,337518,122192,9179,7878,22.11,16.24,5.88,3789,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,11/04/2021,461330,339125,122205,1620,7882,22.19,16.31,5.88,3791,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,12/04/2021,463183,340774,122409,1853,8147,22.28,16.39,5.89,3919,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,13/04/2021,466972,343839,123133,3789,8287,22.46,16.54,5.92,3986,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,14/04/2021,478497,351553,126944,11525,9056,23.02,16.91,6.11,4356,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,15/04/2021,497847,360973,136874,19350,9633,23.95,17.36,6.58,4634,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,16/04/2021,511720,369197,142523,13873,8741,24.61,17.76,6.86,4205,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,17/04/2021,517862,371705,146157,6142,8307,24.91,17.88,7.03,3996,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,18/04/2021,519141,372977,146164,1279,8259,24.97,17.94,7.03,3973,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,19/04/2021,521838,375301,146537,2697,8379,25.1,18.05,7.05,4030,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,20/04/2021,528505,380514,147991,6667,8790,25.42,18.3,7.12,4228,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,21/04/2021,544717,387852,156865,16212,9460,26.2,18.66,7.55,4550,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,22/04/2021,563993,395692,168301,19276,9449,27.13,19.03,8.1,4545,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,23/04/2021,581004,406078,174926,17011,9898,27.95,19.53,8.41,4761,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,24/04/2021,583626,408324,175302,2622,9395,28.07,19.64,8.43,4519,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,25/04/2021,584303,408984,175319,677,9309,28.11,19.67,8.43,4478,"Oxford/AstraZeneca, Pfizer/BioNTech",National Institute of Public Health via Sledilnik,https://covid-19.sledilnik.org/en/stats
Solomon Islands,SLB,23/03/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Government of the Solomon Islands,https://solomons.gov.sb/response-to-i-almost-died-from-injection-news-article/
